==== a_000001_1 ====
Dłoń 1 (Right):
  Punkt 0: x=0.691, y=0.488, z=-0.000
    5→6: (-0.006, -0.144, -0.068)
    5→9: (-0.080, 0.027, -0.007)
    14→15: (0.037, 0.162, 0.002)
    0→1: (0.126, -0.130, -0.034)
    9→10: (-0.006, -0.113, -0.083)
    1→2: (0.043, -0.228, -0.008)
    9→13: (-0.074, 0.040, -0.019)
    10→11: (0.027, 0.172, -0.026)
    19→20: (0.021, 0.074, 0.014)
    6→7: (0.008, 0.112, -0.038)
    15→16: (0.018, 0.101, 0.023)
    2→3: (0.003, -0.182, -0.013)
    11→12: (0.015, 0.111, 0.000)
    7→8: (0.008, 0.101, -0.014)

==== a_100101_30_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.328, y=0.756, z=-0.000
  Punkt 1: x=0.226, y=0.593, z=-0.024
  Punkt 2: x=0.191, y=0.375, z=-0.034
  Punkt 3: x=0.190, y=0.219, z=-0.054
  Punkt 4: x=0.163, y=0.095, z=-0.067
  Punkt 5: x=0.272, y=0.276, z=0.026
  Punkt 6: x=0.264, y=0.134, z=-0.048
  Punkt 7: x=0.242, y=0.256, z=-0.092
  Punkt 8: x=0.232, y=0.382, z=-0.103
  Punkt 9: x=0.345, y=0.312, z=0.012
  Punkt 10: x=0.331, y=0.205, z=-0.071
  Punkt 11: x=0.303, y=0.367, z=-0.095
  Punkt 12: x=0.295, y=0.494, z=-0.088
  Punkt 13: x=0.419, y=0.359, z=-0.014
  Punkt 14: x=0.401, y=0.265, z=-0.091
  Punkt 15: x=0.361, y=0.418, z=-0.081
  Punkt 16: x=0.350, y=0.531, z=-0.049
  Punkt 17: x=0.493, y=0.416, z=-0.044
  Punkt 18: x=0.480, y=0.307, z=-0.085
  Punkt 19: x=0.436, y=0.402, z=-0.067
  Punkt 20: x=0.422, y=0.485, z=-0.038
  Wektory:
    3→4: (-0.027, -0.124, -0.013)
    0→5: (-0.056, -0.480, 0.026)
    17→18: (-0.013, -0.109, -0.041)
    0→17: (0.165, -0.339, -0.044)
    13→14: (-0.018, -0.094, -0.076)
    13→17: (0.074, 0.057, -0.029)
    18→19: (-0.044, 0.095, 0.018)
    5→6: (-0.008, -0.142, -0.074)
    5→9: (0.073, 0.037, -0.014)
    14→15: (-0.040, 0.153, 0.010)
    0→1: (-0.103, -0.163, -0.024)
    9→10: (-0.014, -0.107, -0.083)
    1→2: (-0.035, -0.218, -0.010)
    9→13: (0.074, 0.047, -0.026)
    10→11: (-0.028, 0.162, -0.025)
    19→20: (-0.015, 0.084, 0.029)
    6→7: (-0.022, 0.122, -0.043)
    15→16: (-0.011, 0.113, 0.032)
    2→3: (-0.001, -0.157, -0.020)
    11→12: (-0.008, 0.127, 0.007)
    7→8: (-0.010, 0.127, -0.012)

==== a_100101_31 ====
Dłoń 1 (Right):
  Punkt 0: x=0.526, y=0.795, z=-0.000
  Punkt 1: x=0.619, y=0.659, z=-0.024
  Punkt 2: x=0.637, y=0.465, z=-0.030
  Punkt 3: x=0.628, y=0.309, z=-0.043
  Punkt 4: x=0.648, y=0.192, z=-0.052
  Punkt 5: x=0.574, y=0.381, z=0.009
  Punkt 6: x=0.562, y=0.260, z=-0.053
  Punkt 7: x=0.574, y=0.349, z=-0.091
  Punkt 8: x=0.590, y=0.437, z=-0.105
  Punkt 9: x=0.507, y=0.417, z=-0.001
  Punkt 10: x=0.499, y=0.321, z=-0.076
  Punkt 11: x=0.529, y=0.461, z=-0.100
  Punkt 12: x=0.552, y=0.564, z=-0.099
  Punkt 13: x=0.445, y=0.462, z=-0.021
  Punkt 14: x=0.440, y=0.379, z=-0.095
  Punkt 15: x=0.478, y=0.511, z=-0.091
  Punkt 16: x=0.501, y=0.603, z=-0.068
  Punkt 17: x=0.385, y=0.518, z=-0.044
  Punkt 18: x=0.382, y=0.433, z=-0.093
  Punkt 19: x=0.421, y=0.517, z=-0.090
  Punkt 20: x=0.450, y=0.589, z=-0.074
  Wektory:
    3→4: (0.020, -0.117, -0.008)
    0→5: (0.048, -0.413, 0.009)
    17→18: (-0.003, -0.085, -0.049)
    0→17: (-0.142, -0.276, -0.044)
    13→14: (-0.005, -0.083, -0.074)
    13→17: (-0.060, 0.056, -0.023)
    18→19: (0.039, 0.084, 0.004)
    5→6: (-0.012, -0.122, -0.062)
    5→9: (-0.067, 0.036, -0.010)
    14→15: (0.038, 0.132, 0.004)
    0→1: (0.093, -0.136, -0.024)
    9→10: (-0.008, -0.096, -0.075)
    1→2: (0.018, -0.194, -0.006)
    9→13: (-0.062, 0.045, -0.020)
    10→11: (0.030, 0.140, -0.024)
    19→20: (0.029, 0.072, 0.016)
    6→7: (0.012, 0.089, -0.038)
    15→16: (0.023, 0.092, 0.024)
    2→3: (-0.009, -0.155, -0.013)
    11→12: (0.023, 0.103, 0.001)
    7→8: (0.016, 0.088, -0.014)

==== a_100101_31_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.455, y=0.796, z=-0.000
  Punkt 1: x=0.379, y=0.637, z=-0.022
  Punkt 2: x=0.363, y=0.444, z=-0.034
  Punkt 3: x=0.369, y=0.305, z=-0.054
  Punkt 4: x=0.354, y=0.196, z=-0.069
  Punkt 5: x=0.447, y=0.378, z=0.021
  Punkt 6: x=0.449, y=0.259, z=-0.042
  Punkt 7: x=0.418, y=0.364, z=-0.082
  Punkt 8: x=0.400, y=0.465, z=-0.097
  Punkt 9: x=0.508, y=0.419, z=0.009
  Punkt 10: x=0.500, y=0.320, z=-0.063
  Punkt 11: x=0.463, y=0.459, z=-0.087
  Punkt 12: x=0.446, y=0.571, z=-0.084
  Punkt 13: x=0.569, y=0.469, z=-0.014
  Punkt 14: x=0.560, y=0.381, z=-0.079
  Punkt 15: x=0.513, y=0.508, z=-0.072
  Punkt 16: x=0.489, y=0.606, z=-0.047
  Punkt 17: x=0.629, y=0.529, z=-0.040
  Punkt 18: x=0.623, y=0.428, z=-0.078
  Punkt 19: x=0.571, y=0.507, z=-0.065
  Punkt 20: x=0.543, y=0.585, z=-0.043
  Wektory:
    3→4: (-0.015, -0.108, -0.015)
    0→5: (-0.007, -0.419, 0.021)
    17→18: (-0.006, -0.101, -0.038)
    0→17: (0.174, -0.267, -0.040)
    13→14: (-0.009, -0.088, -0.065)
    13→17: (0.060, 0.061, -0.026)
    18→19: (-0.051, 0.079, 0.013)
    5→6: (0.002, -0.119, -0.063)
    5→9: (0.061, 0.041, -0.012)
    14→15: (-0.047, 0.127, 0.007)
    0→1: (-0.076, -0.159, -0.022)
    9→10: (-0.008, -0.099, -0.072)
    1→2: (-0.016, -0.193, -0.012)
    9→13: (0.061, 0.050, -0.023)
    10→11: (-0.036, 0.140, -0.024)
    19→20: (-0.028, 0.078, 0.023)
    6→7: (-0.032, 0.105, -0.041)
    15→16: (-0.024, 0.098, 0.026)
    2→3: (0.006, -0.139, -0.020)
    11→12: (-0.018, 0.112, 0.003)
    7→8: (-0.018, 0.102, -0.014)

==== a_100101_32 ====
Dłoń 1 (Right):
  Punkt 0: x=0.518, y=0.870, z=-0.000
  Punkt 1: x=0.659, y=0.772, z=-0.052
  Punkt 2: x=0.741, y=0.589, z=-0.074
  Punkt 3: x=0.766, y=0.428, z=-0.096
  Punkt 4: x=0.805, y=0.314, z=-0.112
  Punkt 5: x=0.654, y=0.425, z=-0.043
  Punkt 6: x=0.636, y=0.392, z=-0.116
  Punkt 7: x=0.613, y=0.517, z=-0.159
  Punkt 8: x=0.605, y=0.614, z=-0.176
  Punkt 9: x=0.555, y=0.431, z=-0.044
  Punkt 10: x=0.536, y=0.425, z=-0.130
  Punkt 11: x=0.542, y=0.581, z=-0.159
  Punkt 12: x=0.548, y=0.697, z=-0.163
  Punkt 13: x=0.470, y=0.462, z=-0.055
  Punkt 14: x=0.445, y=0.453, z=-0.136
  Punkt 15: x=0.476, y=0.599, z=-0.139
  Punkt 16: x=0.502, y=0.710, z=-0.122
  Punkt 17: x=0.393, y=0.507, z=-0.071
  Punkt 18: x=0.372, y=0.482, z=-0.124
  Punkt 19: x=0.401, y=0.581, z=-0.127
  Punkt 20: x=0.433, y=0.660, z=-0.116
  Wektory:
    3→4: (0.039, -0.113, -0.016)
    0→5: (0.136, -0.445, -0.043)
    17→18: (-0.021, -0.025, -0.054)
    0→17: (-0.125, -0.362, -0.071)
    13→14: (-0.025, -0.009, -0.081)
    13→17: (-0.077, 0.046, -0.015)
    18→19: (0.029, 0.099, -0.002)
    5→6: (-0.019, -0.033, -0.073)
    5→9: (-0.099, 0.005, -0.001)
    14→15: (0.031, 0.147, -0.003)
    0→1: (0.141, -0.098, -0.052)
    9→10: (-0.019, -0.006, -0.086)
    1→2: (0.082, -0.183, -0.022)
    9→13: (-0.085, 0.031, -0.011)
    10→11: (0.006, 0.156, -0.028)
    19→20: (0.032, 0.079, 0.011)
    6→7: (-0.022, 0.125, -0.042)
    15→16: (0.026, 0.111, 0.017)
    2→3: (0.026, -0.161, -0.022)
    11→12: (0.006, 0.116, -0.004)
    7→8: (-0.008, 0.097, -0.017)

==== a_100101_32_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.460, y=0.869, z=-0.000
  Punkt 1: x=0.339, y=0.765, z=-0.052
  Punkt 2: x=0.266, y=0.580, z=-0.077
  Punkt 3: x=0.240, y=0.430, z=-0.102
  Punkt 4: x=0.199, y=0.319, z=-0.118
  Punkt 5: x=0.347, y=0.442, z=-0.041
  Punkt 6: x=0.375, y=0.394, z=-0.097
  Punkt 7: x=0.393, y=0.524, z=-0.123
  Punkt 8: x=0.399, y=0.635, z=-0.132
  Punkt 9: x=0.448, y=0.450, z=-0.041
  Punkt 10: x=0.471, y=0.409, z=-0.107
  Punkt 11: x=0.466, y=0.575, z=-0.124
  Punkt 12: x=0.453, y=0.694, z=-0.122
  Punkt 13: x=0.538, y=0.477, z=-0.049
  Punkt 14: x=0.559, y=0.437, z=-0.120
  Punkt 15: x=0.532, y=0.594, z=-0.109
  Punkt 16: x=0.502, y=0.704, z=-0.083
  Punkt 17: x=0.614, y=0.521, z=-0.061
  Punkt 18: x=0.637, y=0.464, z=-0.111
  Punkt 19: x=0.600, y=0.571, z=-0.097
  Punkt 20: x=0.562, y=0.653, z=-0.075
  Wektory:
    3→4: (-0.041, -0.110, -0.017)
    0→5: (-0.114, -0.427, -0.041)
    17→18: (0.023, -0.057, -0.050)
    0→17: (0.154, -0.348, -0.061)
    13→14: (0.021, -0.040, -0.071)
    13→17: (0.077, 0.044, -0.012)
    18→19: (-0.038, 0.107, 0.014)
    5→6: (0.028, -0.048, -0.056)
    5→9: (0.101, 0.008, 0.000)
    14→15: (-0.027, 0.157, 0.011)
    0→1: (-0.121, -0.105, -0.052)
    9→10: (0.023, -0.041, -0.066)
    1→2: (-0.073, -0.185, -0.025)
    9→13: (0.090, 0.027, -0.008)
    10→11: (-0.004, 0.166, -0.017)
    19→20: (-0.038, 0.082, 0.023)
    6→7: (0.018, 0.129, -0.026)
    15→16: (-0.029, 0.110, 0.026)
    2→3: (-0.026, -0.150, -0.024)
    11→12: (-0.014, 0.119, 0.003)
    7→8: (0.007, 0.111, -0.008)

==== a_100101_33 ====
Dłoń 1 (Right):
  Punkt 0: x=0.470, y=0.740, z=-0.000
  Punkt 1: x=0.593, y=0.682, z=-0.030
  Punkt 2: x=0.682, y=0.531, z=-0.033
  Punkt 3: x=0.703, y=0.375, z=-0.037
  Punkt 4: x=0.703, y=0.259, z=-0.039
  Punkt 5: x=0.604, y=0.415, z=0.005
  Punkt 6: x=0.606, y=0.332, z=-0.051
  Punkt 7: x=0.584, y=0.434, z=-0.086
  Punkt 8: x=0.570, y=0.533, z=-0.099
  Punkt 9: x=0.528, y=0.411, z=0.002
  Punkt 10: x=0.537, y=0.321, z=-0.066
  Punkt 11: x=0.528, y=0.454, z=-0.095
  Punkt 12: x=0.520, y=0.568, z=-0.095
  Punkt 13: x=0.462, y=0.425, z=-0.011
  Punkt 14: x=0.463, y=0.343, z=-0.082
  Punkt 15: x=0.464, y=0.487, z=-0.082
  Punkt 16: x=0.464, y=0.595, z=-0.060
  Punkt 17: x=0.398, y=0.450, z=-0.025
  Punkt 18: x=0.399, y=0.390, z=-0.076
  Punkt 19: x=0.404, y=0.494, z=-0.072
  Punkt 20: x=0.414, y=0.576, z=-0.054
  Wektory:
    3→4: (-0.000, -0.116, -0.002)
    0→5: (0.134, -0.326, 0.005)
    17→18: (0.001, -0.060, -0.051)
    0→17: (-0.072, -0.290, -0.025)
    13→14: (0.001, -0.081, -0.071)
    13→17: (-0.064, 0.026, -0.014)
    18→19: (0.005, 0.104, 0.004)
    5→6: (0.002, -0.082, -0.056)
    5→9: (-0.077, -0.003, -0.004)
    14→15: (0.001, 0.144, 0.000)
    0→1: (0.123, -0.059, -0.030)
    9→10: (0.009, -0.090, -0.068)
    1→2: (0.089, -0.150, -0.003)
    9→13: (-0.066, 0.013, -0.012)
    10→11: (-0.009, 0.133, -0.028)
    19→20: (0.010, 0.082, 0.018)
    6→7: (-0.023, 0.102, -0.035)
    15→16: (0.000, 0.108, 0.021)
    2→3: (0.021, -0.157, -0.005)
    11→12: (-0.008, 0.114, -0.001)
    7→8: (-0.013, 0.098, -0.013)

==== a_100101_33_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.514, y=0.773, z=-0.000
  Punkt 1: x=0.396, y=0.683, z=-0.034
  Punkt 2: x=0.317, y=0.526, z=-0.042
  Punkt 3: x=0.302, y=0.381, z=-0.054
  Punkt 4: x=0.301, y=0.273, z=-0.058
  Punkt 5: x=0.397, y=0.424, z=0.021
  Punkt 6: x=0.393, y=0.327, z=-0.028
  Punkt 7: x=0.404, y=0.434, z=-0.060
  Punkt 8: x=0.416, y=0.526, z=-0.073
  Punkt 9: x=0.470, y=0.430, z=0.017
  Punkt 10: x=0.464, y=0.320, z=-0.042
  Punkt 11: x=0.468, y=0.451, z=-0.066
  Punkt 12: x=0.474, y=0.555, z=-0.066
  Punkt 13: x=0.540, y=0.446, z=0.001
  Punkt 14: x=0.536, y=0.345, z=-0.059
  Punkt 15: x=0.530, y=0.477, z=-0.057
  Punkt 16: x=0.528, y=0.579, z=-0.036
  Punkt 17: x=0.610, y=0.477, z=-0.018
  Punkt 18: x=0.599, y=0.397, z=-0.062
  Punkt 19: x=0.586, y=0.482, z=-0.058
  Punkt 20: x=0.582, y=0.556, z=-0.041
  Wektory:
    3→4: (-0.001, -0.109, -0.004)
    0→5: (-0.116, -0.349, 0.021)
    17→18: (-0.011, -0.081, -0.044)
    0→17: (0.096, -0.295, -0.018)
    13→14: (-0.004, -0.101, -0.061)
    13→17: (0.070, 0.031, -0.019)
    18→19: (-0.013, 0.085, 0.004)
    5→6: (-0.005, -0.097, -0.049)
    5→9: (0.073, 0.006, -0.004)
    14→15: (-0.006, 0.132, 0.002)
    0→1: (-0.117, -0.090, -0.034)
    9→10: (-0.006, -0.110, -0.058)
    1→2: (-0.079, -0.157, -0.008)
    9→13: (0.070, 0.016, -0.015)
    10→11: (0.004, 0.132, -0.024)
    19→20: (-0.004, 0.074, 0.016)
    6→7: (0.012, 0.107, -0.032)
    15→16: (-0.002, 0.102, 0.021)
    2→3: (-0.016, -0.145, -0.012)
    11→12: (0.006, 0.103, -0.000)
    7→8: (0.012, 0.092, -0.013)

==== a_100101_34 ====
Dłoń 1 (Right):
  Punkt 0: x=0.453, y=0.674, z=-0.000
  Punkt 1: x=0.548, y=0.613, z=-0.004
  Punkt 2: x=0.605, y=0.513, z=-0.004
  Punkt 3: x=0.624, y=0.417, z=-0.008
  Punkt 4: x=0.632, y=0.344, z=-0.012
  Punkt 5: x=0.588, y=0.501, z=0.012
  Punkt 6: x=0.577, y=0.395, z=-0.022
  Punkt 7: x=0.556, y=0.441, z=-0.046
  Punkt 8: x=0.549, y=0.500, z=-0.058
  Punkt 9: x=0.532, y=0.494, z=-0.001
  Punkt 10: x=0.524, y=0.386, z=-0.043
  Punkt 11: x=0.509, y=0.466, z=-0.067
  Punkt 12: x=0.501, y=0.538, z=-0.074
  Punkt 13: x=0.480, y=0.496, z=-0.016
  Punkt 14: x=0.468, y=0.400, z=-0.056
  Punkt 15: x=0.461, y=0.486, z=-0.060
  Punkt 16: x=0.460, y=0.559, z=-0.053
  Punkt 17: x=0.428, y=0.505, z=-0.031
  Punkt 18: x=0.424, y=0.433, z=-0.058
  Punkt 19: x=0.422, y=0.476, z=-0.057
  Punkt 20: x=0.425, y=0.518, z=-0.050
  Wektory:
    3→4: (0.009, -0.073, -0.004)
    0→5: (0.135, -0.173, 0.012)
    17→18: (-0.004, -0.071, -0.027)
    0→17: (-0.025, -0.169, -0.031)
    13→14: (-0.012, -0.096, -0.040)
    13→17: (-0.052, 0.008, -0.015)
    18→19: (-0.002, 0.042, 0.001)
    5→6: (-0.011, -0.106, -0.034)
    5→9: (-0.056, -0.007, -0.012)
    14→15: (-0.007, 0.086, -0.004)
    0→1: (0.095, -0.061, -0.004)
    9→10: (-0.008, -0.108, -0.043)
    1→2: (0.057, -0.100, 0.001)
    9→13: (-0.052, 0.003, -0.015)
    10→11: (-0.015, 0.080, -0.024)
    19→20: (0.003, 0.043, 0.008)
    6→7: (-0.022, 0.047, -0.024)
    15→16: (-0.001, 0.072, 0.008)
    2→3: (0.019, -0.097, -0.004)
    11→12: (-0.008, 0.072, -0.007)
    7→8: (-0.007, 0.058, -0.012)

==== a_100101_34_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.517, y=0.691, z=-0.000
  Punkt 1: x=0.434, y=0.627, z=-0.021
  Punkt 2: x=0.381, y=0.517, z=-0.022
  Punkt 3: x=0.373, y=0.415, z=-0.027
  Punkt 4: x=0.363, y=0.337, z=-0.026
  Punkt 5: x=0.432, y=0.447, z=0.023
  Punkt 6: x=0.432, y=0.376, z=-0.009
  Punkt 7: x=0.441, y=0.449, z=-0.032
  Punkt 8: x=0.447, y=0.512, z=-0.040
  Punkt 9: x=0.487, y=0.447, z=0.020
  Punkt 10: x=0.483, y=0.378, z=-0.019
  Punkt 11: x=0.486, y=0.466, z=-0.036
  Punkt 12: x=0.489, y=0.538, z=-0.035
  Punkt 13: x=0.537, y=0.459, z=0.008
  Punkt 14: x=0.534, y=0.396, z=-0.033
  Punkt 15: x=0.530, y=0.486, z=-0.031
  Punkt 16: x=0.527, y=0.559, z=-0.014
  Punkt 17: x=0.585, y=0.482, z=-0.005
  Punkt 18: x=0.579, y=0.429, z=-0.035
  Punkt 19: x=0.569, y=0.491, z=-0.028
  Punkt 20: x=0.566, y=0.546, z=-0.013
  Wektory:
    3→4: (-0.010, -0.079, 0.001)
    0→5: (-0.085, -0.244, 0.023)
    17→18: (-0.006, -0.053, -0.030)
    0→17: (0.069, -0.209, -0.005)
    13→14: (-0.003, -0.063, -0.042)
    13→17: (0.049, 0.023, -0.013)
    18→19: (-0.010, 0.061, 0.007)
    5→6: (0.000, -0.071, -0.033)
    5→9: (0.055, -0.000, -0.004)
    14→15: (-0.004, 0.090, 0.003)
    0→1: (-0.082, -0.064, -0.021)
    9→10: (-0.004, -0.069, -0.039)
    1→2: (-0.053, -0.110, -0.002)
    9→13: (0.050, 0.012, -0.011)
    10→11: (0.003, 0.088, -0.017)
    19→20: (-0.003, 0.055, 0.016)
    6→7: (0.008, 0.073, -0.022)
    15→16: (-0.003, 0.073, 0.017)
    2→3: (-0.008, -0.101, -0.005)
    11→12: (0.003, 0.072, 0.001)
    7→8: (0.006, 0.063, -0.008)

==== a_100101_35 ====
Dłoń 1 (Right):
  Punkt 0: x=0.453, y=0.788, z=-0.000
  Punkt 1: x=0.590, y=0.719, z=-0.018
  Punkt 2: x=0.678, y=0.557, z=-0.014
  Punkt 3: x=0.697, y=0.399, z=-0.016
  Punkt 4: x=0.710, y=0.288, z=-0.015
  Punkt 5: x=0.601, y=0.441, z=0.025
  Punkt 6: x=0.610, y=0.361, z=-0.031
  Punkt 7: x=0.584, y=0.473, z=-0.070
  Punkt 8: x=0.564, y=0.572, z=-0.086
  Punkt 9: x=0.520, y=0.434, z=0.014
  Punkt 10: x=0.536, y=0.344, z=-0.056
  Punkt 11: x=0.527, y=0.491, z=-0.090
  Punkt 12: x=0.513, y=0.608, z=-0.094
  Punkt 13: x=0.449, y=0.449, z=-0.004
  Punkt 14: x=0.456, y=0.368, z=-0.079
  Punkt 15: x=0.456, y=0.526, z=-0.080
  Punkt 16: x=0.452, y=0.636, z=-0.059
  Punkt 17: x=0.379, y=0.481, z=-0.024
  Punkt 18: x=0.386, y=0.421, z=-0.076
  Punkt 19: x=0.391, y=0.531, z=-0.070
  Punkt 20: x=0.397, y=0.612, z=-0.050
  Wektory:
    3→4: (0.012, -0.111, 0.001)
    0→5: (0.148, -0.347, 0.025)
    17→18: (0.007, -0.060, -0.053)
    0→17: (-0.073, -0.307, -0.024)
    13→14: (0.007, -0.080, -0.074)
    13→17: (-0.069, 0.032, -0.019)
    18→19: (0.004, 0.110, 0.006)
    5→6: (0.009, -0.080, -0.056)
    5→9: (-0.081, -0.006, -0.011)
    14→15: (-0.000, 0.158, -0.002)
    0→1: (0.137, -0.069, -0.018)
    9→10: (0.016, -0.090, -0.070)
    1→2: (0.088, -0.162, 0.004)
    9→13: (-0.072, 0.014, -0.019)
    10→11: (-0.009, 0.147, -0.034)
    19→20: (0.007, 0.081, 0.020)
    6→7: (-0.025, 0.111, -0.039)
    15→16: (-0.004, 0.110, 0.022)
    2→3: (0.019, -0.158, -0.002)
    11→12: (-0.014, 0.117, -0.004)
    7→8: (-0.021, 0.099, -0.016)

==== a_100101_35_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.523, y=0.828, z=-0.000
  Punkt 1: x=0.400, y=0.735, z=-0.034
  Punkt 2: x=0.320, y=0.561, z=-0.039
  Punkt 3: x=0.303, y=0.409, z=-0.048
  Punkt 4: x=0.294, y=0.295, z=-0.049
  Punkt 5: x=0.395, y=0.450, z=0.029
  Punkt 6: x=0.388, y=0.351, z=-0.023
  Punkt 7: x=0.404, y=0.469, z=-0.058
  Punkt 8: x=0.419, y=0.564, z=-0.073
  Punkt 9: x=0.474, y=0.450, z=0.024
  Punkt 10: x=0.463, y=0.344, z=-0.036
  Punkt 11: x=0.472, y=0.485, z=-0.062
  Punkt 12: x=0.481, y=0.588, z=-0.063
  Punkt 13: x=0.549, y=0.468, z=0.008
  Punkt 14: x=0.539, y=0.366, z=-0.057
  Punkt 15: x=0.537, y=0.509, z=-0.055
  Punkt 16: x=0.541, y=0.615, z=-0.032
  Punkt 17: x=0.627, y=0.504, z=-0.012
  Punkt 18: x=0.608, y=0.423, z=-0.062
  Punkt 19: x=0.597, y=0.520, z=-0.058
  Punkt 20: x=0.598, y=0.597, z=-0.040
  Wektory:
    3→4: (-0.009, -0.114, -0.001)
    0→5: (-0.128, -0.378, 0.029)
    17→18: (-0.020, -0.081, -0.050)
    0→17: (0.105, -0.323, -0.012)
    13→14: (-0.010, -0.102, -0.065)
    13→17: (0.078, 0.036, -0.020)
    18→19: (-0.011, 0.097, 0.004)
    5→6: (-0.007, -0.099, -0.052)
    5→9: (0.079, 0.001, -0.005)
    14→15: (-0.002, 0.143, 0.003)
    0→1: (-0.123, -0.093, -0.034)
    9→10: (-0.010, -0.106, -0.061)
    1→2: (-0.080, -0.174, -0.005)
    9→13: (0.075, 0.018, -0.016)
    10→11: (0.009, 0.141, -0.026)
    19→20: (0.002, 0.078, 0.018)
    6→7: (0.016, 0.118, -0.035)
    15→16: (0.004, 0.107, 0.022)
    2→3: (-0.016, -0.152, -0.009)
    11→12: (0.009, 0.103, -0.000)
    7→8: (0.016, 0.095, -0.015)

==== a_100101_36 ====
Dłoń 1 (Left):
  Punkt 0: x=0.474, y=0.844, z=-0.000
  Punkt 1: x=0.464, y=0.737, z=0.021
  Punkt 2: x=0.488, y=0.655, z=0.035
  Punkt 3: x=0.522, y=0.594, z=0.040
  Punkt 4: x=0.553, y=0.545, z=0.047
  Punkt 5: x=0.583, y=0.659, z=0.056
  Punkt 6: x=0.568, y=0.560, z=0.045
  Punkt 7: x=0.533, y=0.571, z=0.035
  Punkt 8: x=0.515, y=0.601, z=0.033
  Punkt 9: x=0.599, y=0.675, z=0.038
  Punkt 10: x=0.565, y=0.561, z=0.021
  Punkt 11: x=0.524, y=0.600, z=0.008
  Punkt 12: x=0.501, y=0.640, z=0.006
  Punkt 13: x=0.608, y=0.687, z=0.017
  Punkt 14: x=0.571, y=0.573, z=0.003
  Punkt 15: x=0.527, y=0.613, z=-0.003
  Punkt 16: x=0.503, y=0.658, z=-0.002
  Punkt 17: x=0.612, y=0.698, z=-0.004
  Punkt 18: x=0.616, y=0.607, z=-0.016
  Punkt 19: x=0.618, y=0.563, z=-0.024
  Punkt 20: x=0.622, y=0.532, z=-0.025
  Wektory:
    3→4: (0.031, -0.050, 0.007)
    0→5: (0.109, -0.185, 0.056)
    17→18: (0.004, -0.090, -0.013)
    0→17: (0.138, -0.146, -0.004)
    13→14: (-0.037, -0.114, -0.014)
    13→17: (0.003, 0.010, -0.021)
    18→19: (0.002, -0.044, -0.008)
    5→6: (-0.014, -0.099, -0.011)
    5→9: (0.016, 0.016, -0.018)
    14→15: (-0.044, 0.040, -0.006)
    0→1: (-0.010, -0.107, 0.021)
    9→10: (-0.033, -0.114, -0.017)
    1→2: (0.024, -0.082, 0.014)
    9→13: (0.010, 0.012, -0.021)
    10→11: (-0.042, 0.038, -0.013)
    19→20: (0.004, -0.032, -0.001)
    6→7: (-0.035, 0.011, -0.010)
    15→16: (-0.024, 0.045, 0.001)
    2→3: (0.034, -0.061, 0.005)
    11→12: (-0.023, 0.041, -0.002)
    7→8: (-0.018, 0.030, -0.003)

==== a_100101_36_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.501, y=0.835, z=-0.000
  Punkt 1: x=0.431, y=0.771, z=-0.016
  Punkt 2: x=0.383, y=0.677, z=-0.018
  Punkt 3: x=0.373, y=0.589, z=-0.023
  Punkt 4: x=0.365, y=0.521, z=-0.024
  Punkt 5: x=0.431, y=0.615, z=0.025
  Punkt 6: x=0.432, y=0.556, z=-0.004
  Punkt 7: x=0.437, y=0.618, z=-0.026
  Punkt 8: x=0.440, y=0.674, z=-0.034
  Punkt 9: x=0.476, y=0.617, z=0.021
  Punkt 10: x=0.476, y=0.559, z=-0.013
  Punkt 11: x=0.477, y=0.634, z=-0.029
  Punkt 12: x=0.478, y=0.698, z=-0.029
  Punkt 13: x=0.520, y=0.628, z=0.009
  Punkt 14: x=0.519, y=0.574, z=-0.025
  Punkt 15: x=0.514, y=0.646, z=-0.024
  Punkt 16: x=0.511, y=0.708, z=-0.010
  Punkt 17: x=0.562, y=0.649, z=-0.004
  Punkt 18: x=0.558, y=0.598, z=-0.027
  Punkt 19: x=0.548, y=0.648, z=-0.021
  Punkt 20: x=0.544, y=0.697, z=-0.007
  Wektory:
    3→4: (-0.008, -0.068, -0.001)
    0→5: (-0.070, -0.221, 0.025)
    17→18: (-0.004, -0.052, -0.023)
    0→17: (0.061, -0.186, -0.004)
    13→14: (-0.001, -0.055, -0.035)
    13→17: (0.042, 0.021, -0.013)
    18→19: (-0.010, 0.050, 0.006)
    5→6: (0.001, -0.058, -0.029)
    5→9: (0.045, 0.002, -0.004)
    14→15: (-0.005, 0.072, 0.002)
    0→1: (-0.069, -0.064, -0.016)
    9→10: (-0.001, -0.058, -0.034)
    1→2: (-0.049, -0.095, -0.001)
    9→13: (0.044, 0.011, -0.011)
    10→11: (0.001, 0.075, -0.016)
    19→20: (-0.005, 0.050, 0.014)
    6→7: (0.005, 0.061, -0.021)
    15→16: (-0.003, 0.062, 0.014)
